,tweet_source,tweet_text,tweet_date,tweet_vader_score,tweet_pos_score,tweet_neu_score,tweet_neg_score
416,Fox News,Round-the-clock federal manhunt underway for escaped inmate https://t.co/oDTYBTCuzA https://t.co/Qdfb3BpIKP,Tue Jan 03 02:12:01 +0000 2017,0.0,0.0,1.0,0.0
417,Fox News,Former Georgia Gov. Perdue top Trump candidate for Agriculture post https://t.co/u81y1DNc6c via @foxnewspolitics,Tue Jan 03 01:49:00 +0000 2017,0.2023,0.13,0.87,0.0
418,Fox News,4 children die in Texas pesticide gas poisoning; others injured https://t.co/GDeUuiPidj,Tue Jan 03 01:12:01 +0000 2017,-0.886,0.0,0.402,0.598
419,Fox News,Twins delivered minutes apart have different birth years https://t.co/w0hgyyFFxZ via @foxnewshealth https://t.co/LdoAKDVHBG,Tue Jan 03 00:52:01 +0000 2017,0.0,0.0,1.0,0.0
420,CNN,This hero 2-year-old boy saved his twin brother after their dresser fell on him while they were playing… https://t.co/allEk8icR6,Tue Jan 03 13:52:25 +0000 2017,0.7506,0.274,0.726,0.0
421,CNN,President-elect Trump tweets threat to General Motors: Make the Chevy Cruze in the United States or face a heavy ta… https://t.co/m5DrmE7mKk,Tue Jan 03 13:42:01 +0000 2017,-0.1531,0.116,0.744,0.14
422,CNN,These are some of the luxury cars that will hit the roads in 2017 https://t.co/1BCBMpdIiM via @CNNStyle https://t.co/YN08LENFBf,Tue Jan 03 13:35:02 +0000 2017,0.0,0.0,1.0,0.0
423,CNN,"Alfonso Wong, the creator of ""Old Master Q,"" one of Asia's best-known comic strips, has died at the age of 93… https://t.co/BXRNpM1EIi",Tue Jan 03 13:26:01 +0000 2017,-0.5574,0.0,0.854,0.146
424,CNN,"US officials say newly identified ""digital fingerprints"" indicate Moscow was behind election hacking… https://t.co/hJC6Iwe2yS",Tue Jan 03 13:14:00 +0000 2017,0.0,0.0,1.0,0.0
425,CNN,"Joe Scarborough: ""I am sick and tired of people misrepresenting me and making snide assumptions""… https://t.co/KSFLKEJU0g",Tue Jan 03 13:07:02 +0000 2017,-0.7351,0.0,0.693,0.307
426,CNN,A young woman has been caught trying to smuggle a teenage refugee hidden in her suitcase into Spanish territory… https://t.co/HAd1tr3nFv,Tue Jan 03 12:54:50 +0000 2017,-0.3818,0.0,0.867,0.133
427,CNN,House Republicans vote in favor of proposal that would gut Congress' outside ethics watchdog https://t.co/i0omQxfcUf https://t.co/N9RS2gG0pj,Tue Jan 03 12:42:25 +0000 2017,0.4019,0.153,0.847,0.0
428,CNN,Arnold Schwarzenegger's 'Celebrity Apprentice' makes its debut https://t.co/wDXVir6ESG https://t.co/duUCeYmKrX,Tue Jan 03 12:34:27 +0000 2017,0.0,0.0,1.0,0.0
429,CNN,4 people killed when a tree fell on a home as a tornado swept through a rural Alabama community on Monday evening https://t.co/6aGTuz5CrQ,Tue Jan 03 12:21:00 +0000 2017,-0.6705,0.0,0.791,0.209
430,CNN,China has slapped millions of dollars worth of fines on alleged offenders for violating anti-pollution rules… https://t.co/Bu2hzSm2T6,Tue Jan 03 12:14:00 +0000 2017,-0.6249,0.087,0.639,0.274
431,CNN,"GOP senator says he will ""wait and see"" what Donald Trump knows about the Russian hacking in the United States… https://t.co/xVxJ13AB14",Tue Jan 03 12:04:01 +0000 2017,0.4215,0.123,0.877,0.0
432,CNN,Donald Trump's rescheduled press conference will take place on January 11 https://t.co/e3gYPDji6v https://t.co/QOZdT3RBBf,Tue Jan 03 11:56:04 +0000 2017,0.0,0.0,1.0,0.0
433,CNN,Does a vegan diet affect your ability to heal? https://t.co/mRzfCG0Bao https://t.co/I7DVfGk7ea,Tue Jan 03 11:49:01 +0000 2017,0.3182,0.204,0.796,0.0
434,CNN,Two-year-old boy frees his twin brother from underneath a fallen dresser https://t.co/L47sePUwKk,Tue Jan 03 11:45:29 +0000 2017,-0.0772,0.161,0.657,0.182
435,CNN,"Manhattan could get by with 78% fewer cabs, a new study suggests. (If you don't mind shared rides and longer trips)… https://t.co/ae1FfMoCHJ",Tue Jan 03 11:41:00 +0000 2017,-0.2584,0.0,0.908,0.092
436,CNN,"New video shows Trump praising Hussain Sajwani, a business partner in Dubai, at a New Year's Eve party in Palm Beac… https://t.co/dEIdTI4Lgf",Tue Jan 03 11:38:50 +0000 2017,0.7351,0.256,0.744,0.0
437,CNN,"Boxed into a corner? President-elect Donald Trump's limited options on North Korea
https://t.co/GIBrlKftVv https://t.co/Cx86kW0e3R",Tue Jan 03 11:26:00 +0000 2017,-0.2263,0.0,0.863,0.137
438,CNN,Samsung unveils its first smartphones since the launch of the ill-fated Galaxy Note 7 https://t.co/D2HdeMOztQ https://t.co/CGl4ZPXv4w,Tue Jan 03 11:19:00 +0000 2017,0.0,0.0,1.0,0.0
439,CNN,"Four children have died in Amarillo, Texas after a mix of applied pesticide and water resulted in toxic gas… https://t.co/Juyg2u5nUn",Tue Jan 03 11:11:33 +0000 2017,-0.5574,0.0,0.833,0.167
440,BBC News (World),Jumbo orders https://t.co/VUrPjBimUe,Tue Jan 03 00:55:29 +0000 2017,0.0,0.0,1.0,0.0
441,BBC News (World),50 years of gadgets https://t.co/XA1zydjHki,Tue Jan 03 00:48:43 +0000 2017,0.0,0.0,1.0,0.0
442,BBC News (World),A pneumonia-detecting coat https://t.co/K51AUND7kv,Tue Jan 03 00:42:00 +0000 2017,0.0,0.0,1.0,0.0
443,BBC News (World),House of Cards https://t.co/iKgG7KDrHl,Tue Jan 03 00:39:42 +0000 2017,0.0,0.0,1.0,0.0
444,BBC News (World),Brazil: Search for fugitives after deadly jail riot in Amazonas https://t.co/W3LeAt2LST,Tue Jan 03 00:05:59 +0000 2017,-0.5574,0.0,0.735,0.265
445,BBC News (World),Life on the world's steepest street https://t.co/cfmfbRIpVN,Mon Jan 02 23:27:52 +0000 2017,0.0,0.0,1.0,0.0
446,BBC News (World),Turkey nightclub attack: 'I thought I would die' https://t.co/rOfnpexNvz,Mon Jan 02 22:20:07 +0000 2017,-0.7906,0.0,0.462,0.538
447,BBC News (World),Turkey nightclub attack: Manhunt for gunman intensifies https://t.co/3SYL7yKMKm,Mon Jan 02 22:15:44 +0000 2017,-0.4767,0.0,0.693,0.307
448,BBC News (World),Syrian rebels threaten to boycott talks https://t.co/Kdii2Yk70v,Mon Jan 02 22:08:58 +0000 2017,-0.6908,0.0,0.374,0.626
449,BBC News (World),Olympic skiing champion Jean Vuarnet dies aged 83 https://t.co/26slc1m9gi,Mon Jan 02 21:46:23 +0000 2017,0.5994,0.328,0.672,0.0
450,BBC News (World),Iceland: First baby of 2017 born to the first baby of 1980 https://t.co/JaPnu623gt,Mon Jan 02 20:56:57 +0000 2017,0.0,0.0,1.0,0.0
451,BBC News (World),Iranians march on jail to demand Arash Sadeghi's release https://t.co/MrLylqZi6X,Mon Jan 02 20:54:39 +0000 2017,-0.128,0.0,0.857,0.143
452,BBC News (World),Spain Ceuta: Migrants found hidden in car and suitcase https://t.co/DOcPQCVTUc,Mon Jan 02 18:48:50 +0000 2017,0.0,0.0,1.0,0.0
453,BBC News (World),Hilarion Capucci: Arms-smuggling archbishop dies aged 94 https://t.co/xHR0ewvjPU,Mon Jan 02 18:17:20 +0000 2017,0.0,0.0,1.0,0.0
454,BBC News (World),Argentina: Uproar as new year message omits disputed Falklands https://t.co/cGcYaQ4Vpc,Mon Jan 02 17:47:48 +0000 2017,-0.34,0.0,0.789,0.211
455,BBC News (World),Myanmar police officers detained over Rohingya beatings video https://t.co/s9gTomoSm9,Mon Jan 02 17:41:02 +0000 2017,-0.4019,0.0,0.748,0.252
456,BBC News (World),RT @BBC_WHYS: How are people in #Istanbul responding to the new year attack? https://t.co/Qj0YtnNjRC https://t.co/TstyNs1YvR,Mon Jan 02 17:21:56 +0000 2017,-0.4767,0.0,0.819,0.181
457,BBC News (World),Israeli police question PM Netanyahu in corruption probe https://t.co/GEU7XjDNbm,Mon Jan 02 17:13:57 +0000 2017,0.0,0.0,1.0,0.0
458,BBC News (World),RT @BBCNewsbeat: Rebecca Ferguson asked to sing at Donald Trump's inauguration ceremony &amp; will accept if she can sing Strange Fruit https:/…,Mon Jan 02 17:11:46 +0000 2017,0.2023,0.107,0.82,0.074
459,BBC News (World),Tunisian charged over Poland stabbing that sparked riot https://t.co/uSu1FcUXpD,Mon Jan 02 16:35:57 +0000 2017,-0.6597,0.0,0.565,0.435
460,CBS News,"If you had a real tree for Christmas this year, keep these goats in mind when you take it down:… https://t.co/oDACLRAl3O",Tue Jan 03 03:30:12 +0000 2017,0.0,0.0,1.0,0.0
461,CBS News,"4 kids die from gas poisoning believed to have been caused by pesticide sprayed under home, officials say… https://t.co/5XqnvAFBUz",Tue Jan 03 03:15:01 +0000 2017,-0.8271,0.0,0.675,0.325
462,CBS News,"“The opioid epidemic knows no boundaries."" 10-month-old baby revived twice after ingesting fentanyl… https://t.co/Asy37qrAHL",Tue Jan 03 03:00:01 +0000 2017,-0.296,0.0,0.855,0.145
463,CBS News,Long lines and confusion after U.S. Customs system outage at some airports https://t.co/FxSXQqUGga https://t.co/lGXLhkLPQ7,Tue Jan 03 02:56:01 +0000 2017,-0.296,0.0,0.855,0.145
464,CBS News,"In Dec., Portland city council became 1st to increase taxes on businesses with big pay gaps between CEOs &amp; employee… https://t.co/01W3f6F2vU",Tue Jan 03 02:45:03 +0000 2017,0.2263,0.101,0.837,0.062
465,CBS News,7 reasons why President Obama and Vice President Joe Biden are #FriendshipGoals... https://t.co/LeWRrHRXt4,Tue Jan 03 02:30:40 +0000 2017,0.0,0.0,1.0,0.0
466,CBS News,Investigators reveal new details on parents found dead near car with 3 kids alive inside https://t.co/ijgAGYAHxz https://t.co/goN1iedXMU,Tue Jan 03 02:15:01 +0000 2017,-0.4019,0.124,0.67,0.206
467,CBS News,A collision between two Seattle firetrucks responding to a call sent eight firefighters to the hospital… https://t.co/rKIUyGB9Ej,Tue Jan 03 02:00:02 +0000 2017,-0.3612,0.0,0.848,0.152
468,CBS News,RT @MajorCBS: NEWS: @realDonaldTrump to name Robert Lighthizer as U.S. Trade Representative.,Tue Jan 03 01:46:49 +0000 2017,0.0,0.0,1.0,0.0
469,CBS News,Kitty litter is helping Wyoming through its drilling slump https://t.co/0wsnmNTYXb https://t.co/P8XAAxbEbY,Tue Jan 03 01:45:01 +0000 2017,0.296,0.18,0.82,0.0
470,CBS News,"Billie Lourd breaks silence on deaths of Carrie Fisher and Debbie Reynolds, shares sweet Instagram post… https://t.co/dBAuZmAqr6",Tue Jan 03 01:30:01 +0000 2017,0.6369,0.257,0.743,0.0
471,CBS News,Charleston church shooter Dylann Roof ruled competent to represent himself during sentencing https://t.co/8u7uU68ijo https://t.co/B5NzwvhM12,Tue Jan 03 01:15:01 +0000 2017,0.1779,0.145,0.755,0.101
472,CBS News,Josh Groban's apologizes for joke about Mariah Carey's disastrous New Year’s performance https://t.co/vzHwkE2X5q https://t.co/G5iYfcdRBm,Tue Jan 03 01:00:02 +0000 2017,-0.0516,0.24,0.561,0.199
473,CBS News,Billy Joel has been waiting 40 years to ring in the New Year with this song in Miami https://t.co/EiGFvOPhUZ https://t.co/7L9mXZCxfy,Tue Jan 03 00:45:01 +0000 2017,0.0,0.0,1.0,0.0
474,CBS News,"WATCH NOW: Car chase, dramatic standoff ends in California https://t.co/B9ggmSEwkB https://t.co/VDuYcyCaGV",Tue Jan 03 00:27:28 +0000 2017,0.0,0.0,1.0,0.0
475,CBS News,Uber driver credited for helping save 16-year-old girl from child sex trafficking https://t.co/gZsSWX03uG https://t.co/aAx4qpoKiP,Tue Jan 03 00:15:01 +0000 2017,0.8008,0.426,0.574,0.0
476,CBS News,"“I never saw anything like that in my life..."" 56 inmates killed, several victims beheaded, in Brazil prison riot… https://t.co/NRd5hw4WKE",Tue Jan 03 00:00:02 +0000 2017,-0.9044,0.0,0.567,0.433
477,CBS News,"They may be identical twins, but they weren't born on the same day — or in the same year: https://t.co/0VX3IiHQ7V https://t.co/AGp6l49box",Mon Jan 02 23:40:11 +0000 2017,0.0,0.0,1.0,0.0
478,CBS News,"Syrian boy with no arms thrives in U.S., says his dream is to be reunited with family https://t.co/sDiBDRXaSm https://t.co/QEWcRtxRMq",Mon Jan 02 23:24:01 +0000 2017,-0.0516,0.094,0.802,0.104
479,CBS News,Police searching for 6-year-old boy missing since New Year's Eve https://t.co/ZxQBgx9TLF https://t.co/xfPErnWmZV,Mon Jan 02 23:05:01 +0000 2017,-0.296,0.0,0.833,0.167
480,The New York Times,Not one movie rooted in real life was among 2016's top 10 box office performers https://t.co/geAKatRYaR https://t.co/Q5oJyxaEqN,Tue Jan 03 08:34:06 +0000 2017,0.2023,0.101,0.899,0.0
481,The New York Times,"In 2017, Hollywood has become ""Hollyweed"" https://t.co/80FQNzSwL4",Tue Jan 03 08:21:05 +0000 2017,0.0,0.0,1.0,0.0
482,The New York Times,"""I had to lift several bodies from on top of me before I could get out,"" said one woman at the nightclub in Istanbul https://t.co/7W72HHOH1A",Tue Jan 03 08:12:59 +0000 2017,0.2023,0.073,0.927,0.0
483,The New York Times,Video Puts New Focus on Donald Trump’s Ties to Dubai Partner https://t.co/hoRtqCsvwh,Tue Jan 03 07:56:23 +0000 2017,0.0,0.0,1.0,0.0
484,The New York Times,"RT @nytopinion: Ditch the resolutions, @jenniferweiner says. Try revolution instead. https://t.co/E8bsYq2Scz https://t.co/GpdXfmg9ph",Tue Jan 03 07:48:06 +0000 2017,0.0,0.0,1.0,0.0
485,The New York Times,Hall of Fame Voters Soften Stance on Stars of Steroids Era https://t.co/8LH2xSVFY3,Tue Jan 03 07:31:45 +0000 2017,0.4404,0.209,0.791,0.0
486,The New York Times,Customs Outage Frustrates Fliers at Airports Across U.S. https://t.co/E438Ee98DF,Tue Jan 03 07:24:57 +0000 2017,-0.4404,0.0,0.734,0.266
487,The New York Times,"Sorghum, egg yolks and other food-trend predictions for 2017. What would you add? https://t.co/DGxZ1K6Hkk",Tue Jan 03 07:24:06 +0000 2017,0.0,0.0,1.0,0.0
488,The New York Times,"Critic’s Notebook: With Schwarzenegger as Host, ‘Celebrity Apprentice’ Lacks Old Bite https://t.co/k15U0kbkE3",Tue Jan 03 07:06:48 +0000 2017,0.0,0.0,1.0,0.0
489,The New York Times,How to form healthy habits in your 20s https://t.co/9xxQnXNH0x,Tue Jan 03 06:52:40 +0000 2017,0.4019,0.252,0.748,0.0
490,The New York Times,"Storms Kill 4, Damage Buildings Across Southern States https://t.co/6QIHcaGAB4",Tue Jan 03 06:35:17 +0000 2017,-0.836,0.0,0.47,0.53
491,The New York Times,Republicans stonewalled President Obama. Now the ball is in their court. https://t.co/JY9FiFhcAa,Tue Jan 03 06:17:58 +0000 2017,0.0,0.0,1.0,0.0
492,The New York Times,No. 1 on our list of how to be a better person in 2017: Live like Bill Cunningham https://t.co/vAKZMQurQ8,Tue Jan 03 06:01:06 +0000 2017,0.4939,0.25,0.648,0.102
493,The New York Times,Not one movie rooted in real life was among 2016's top 10 box office performers https://t.co/KsmABRoPzh https://t.co/VliqA8XYjA,Tue Jan 03 05:43:30 +0000 2017,0.2023,0.101,0.899,0.0
494,The New York Times,"In 2017, Hollywood has become ""Hollyweed"" https://t.co/NBMvPvbbrY",Tue Jan 03 05:25:26 +0000 2017,0.0,0.0,1.0,0.0
495,The New York Times,"Against all odds, Mexico City is now a luxury getaway. A writer who knew it as a child takes in its new pace. https://t.co/8Rk9uJIHdY",Tue Jan 03 05:07:57 +0000 2017,0.0,0.0,1.0,0.0
496,The New York Times,There's little evidence cryotherapy does anything but chill you https://t.co/yY3vM0gXwF,Tue Jan 03 04:50:59 +0000 2017,0.0,0.0,1.0,0.0
497,The New York Times,"Sinosphere: Transgender Man Was Unfairly Fired, but Bias Not Proved, Chinese Court Says https://t.co/AX9fcRrseq",Tue Jan 03 04:33:52 +0000 2017,-0.4404,0.0,0.755,0.245
498,The New York Times,"Cardinal Calls It a ‘Disgrace,’ but a McDonald’s Opens Near the Vatican https://t.co/lSm59eTNX3",Tue Jan 03 04:20:18 +0000 2017,0.0,0.0,1.0,0.0
499,The New York Times,"RT @DavidWaldstein: After Selig gains entry, former pariahs Barry Bonds and Roger Clemens surge in Hall of Fame voting. https://t.co/qgAOP4…",Tue Jan 03 04:18:06 +0000 2017,0.6486,0.227,0.773,0.0
